FREQ;Frequenza;REF_AREA;Territorio;DATA_TYPE;Indicatore;SEX;Sesso;AGE;Età;MARITAL_STATUS;Stato civile;TIME_PERIOD;Osservazione;OBS_STATUS;stato_osservazione
A;Annuale;4085;Envie;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1966;;
A;Annuale;4085;Envie;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1946;;
A;Annuale;4085;Envie;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;1954;;
A;Annuale;4085;Envie;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;1938;;
A;Annuale;4085;Envie;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;1942;;
A;Annuale;4085;Envie;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;1957;;
A;Annuale;4085;Envie;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;1952;e;Dato stimato
A;Annuale;4086;Farigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;1760;;
A;Annuale;4086;Farigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1724;;
A;Annuale;4086;Farigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1694;;
A;Annuale;4086;Farigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;1698;;
A;Annuale;4086;Farigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;1680;;
A;Annuale;4086;Farigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;1699;;
A;Annuale;4086;Farigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;1669;;
A;Annuale;4086;Farigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;1698;e;Dato stimato
A;Annuale;4087;Faule;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;485;;
A;Annuale;4087;Faule;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;474;;
A;Annuale;4087;Faule;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;467;;
A;Annuale;4087;Faule;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;464;;
A;Annuale;4087;Faule;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;486;;
A;Annuale;4087;Faule;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;490;;
A;Annuale;4087;Faule;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;474;;
A;Annuale;4087;Faule;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;474;e;Dato stimato
A;Annuale;4088;Feisoglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;309;;
A;Annuale;4088;Feisoglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;301;;
A;Annuale;4088;Feisoglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;297;;
A;Annuale;4088;Feisoglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;295;;
A;Annuale;4088;Feisoglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;288;;
A;Annuale;4088;Feisoglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;298;;
A;Annuale;4088;Feisoglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;300;;
A;Annuale;4088;Feisoglio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;288;e;Dato stimato
A;Annuale;4089;Fossano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;24612;;
A;Annuale;4089;Fossano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;24658;;
A;Annuale;4089;Fossano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;24333;;
A;Annuale;4089;Fossano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;24242;;
A;Annuale;4089;Fossano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;24242;;
A;Annuale;4089;Fossano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;24190;;
A;Annuale;4089;Fossano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;24097;;
A;Annuale;4089;Fossano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;24157;e;Dato stimato
A;Annuale;4090;Frabosa Soprana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;759;;
A;Annuale;4090;Frabosa Soprana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;750;;
A;Annuale;4090;Frabosa Soprana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;743;;
A;Annuale;4090;Frabosa Soprana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;719;;
A;Annuale;4090;Frabosa Soprana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;691;;
A;Annuale;4090;Frabosa Soprana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;746;;
A;Annuale;4090;Frabosa Soprana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;720;;
A;Annuale;4090;Frabosa Soprana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;740;e;Dato stimato
A;Annuale;4091;Frabosa Sottana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;1552;;
A;Annuale;4091;Frabosa Sottana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1547;;
A;Annuale;4091;Frabosa Sottana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1588;;
A;Annuale;4091;Frabosa Sottana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;1604;;
A;Annuale;4091;Frabosa Sottana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;1603;;
A;Annuale;4091;Frabosa Sottana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;1610;;
A;Annuale;4091;Frabosa Sottana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;1617;;
A;Annuale;4091;Frabosa Sottana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;1644;e;Dato stimato
A;Annuale;4092;Frassino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;269;;
A;Annuale;4092;Frassino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;270;;
A;Annuale;4092;Frassino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;264;;
A;Annuale;4092;Frassino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;262;;
A;Annuale;4092;Frassino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;253;;
A;Annuale;4092;Frassino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;257;;
A;Annuale;4092;Frassino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;254;;
A;Annuale;4092;Frassino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;250;e;Dato stimato
A;Annuale;4093;Gaiola;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;591;;
A;Annuale;4093;Gaiola;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;583;;
A;Annuale;4093;Gaiola;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;566;;
A;Annuale;4093;Gaiola;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;574;;
A;Annuale;4093;Gaiola;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;571;;
A;Annuale;4093;Gaiola;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;582;;
A;Annuale;4093;Gaiola;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;577;;
A;Annuale;4093;Gaiola;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;574;e;Dato stimato
A;Annuale;4094;Gambasca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;352;;
A;Annuale;4094;Gambasca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;343;;
A;Annuale;4094;Gambasca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;341;;
A;Annuale;4094;Gambasca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;347;;
A;Annuale;4094;Gambasca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;344;;
A;Annuale;4094;Gambasca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;350;;
A;Annuale;4094;Gambasca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;354;;
A;Annuale;4094;Gambasca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;376;e;Dato stimato
A;Annuale;4095;Garessio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;3073;;
A;Annuale;4095;Garessio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;3003;;
A;Annuale;4095;Garessio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;2902;;
A;Annuale;4095;Garessio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;2881;;
A;Annuale;4095;Garessio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;2842;;
A;Annuale;4095;Garessio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;2834;;
A;Annuale;4095;Garessio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;2844;;
A;Annuale;4095;Garessio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;2833;e;Dato stimato
A;Annuale;4096;Genola;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;2635;;
A;Annuale;4096;Genola;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;2584;;
A;Annuale;4096;Genola;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;2605;;
A;Annuale;4096;Genola;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;2587;;
A;Annuale;4096;Genola;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;2572;;
A;Annuale;4096;Genola;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;2564;;
A;Annuale;4096;Genola;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;2556;;
A;Annuale;4096;Genola;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;2564;e;Dato stimato
A;Annuale;4097;Gorzegno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;277;;
A;Annuale;4097;Gorzegno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;265;;
A;Annuale;4097;Gorzegno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;257;;
A;Annuale;4097;Gorzegno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;255;;
A;Annuale;4097;Gorzegno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;262;;
A;Annuale;4097;Gorzegno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;249;;
A;Annuale;4097;Gorzegno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;244;;
A;Annuale;4097;Gorzegno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;239;e;Dato stimato
A;Annuale;4098;Gottasecca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;140;;
A;Annuale;4098;Gottasecca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;130;;
A;Annuale;4098;Gottasecca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;124;;
A;Annuale;4098;Gottasecca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;130;;
A;Annuale;4098;Gottasecca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;129;;
A;Annuale;4098;Gottasecca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;128;;
A;Annuale;4098;Gottasecca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;119;;
A;Annuale;4098;Gottasecca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;116;e;Dato stimato
A;Annuale;4099;Govone;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;2271;;
A;Annuale;4099;Govone;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;2293;;
A;Annuale;4099;Govone;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;2260;;
A;Annuale;4099;Govone;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;2255;;
A;Annuale;4099;Govone;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;2253;;
A;Annuale;4099;Govone;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;2235;;
A;Annuale;4099;Govone;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;2234;;
A;Annuale;4099;Govone;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;2233;e;Dato stimato
A;Annuale;4100;Grinzane Cavour;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;2006;;
A;Annuale;4100;Grinzane Cavour;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1989;;
A;Annuale;4100;Grinzane Cavour;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1995;;
A;Annuale;4100;Grinzane Cavour;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;1987;;
A;Annuale;4100;Grinzane Cavour;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;1989;;
A;Annuale;4100;Grinzane Cavour;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;1956;;
A;Annuale;4100;Grinzane Cavour;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;1935;;
A;Annuale;4100;Grinzane Cavour;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;1938;e;Dato stimato
A;Annuale;4101;Guarene;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;3578;;
A;Annuale;4101;Guarene;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;3568;;
A;Annuale;4101;Guarene;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;3516;;
A;Annuale;4101;Guarene;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;3513;;
A;Annuale;4101;Guarene;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;3548;;
A;Annuale;4101;Guarene;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;3546;;
A;Annuale;4101;Guarene;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;3532;;
A;Annuale;4101;Guarene;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;3548;e;Dato stimato
A;Annuale;4102;Igliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;65;;
A;Annuale;4102;Igliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;66;;
A;Annuale;4102;Igliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;64;;
A;Annuale;4102;Igliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;67;;
A;Annuale;4102;Igliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;68;;
A;Annuale;4102;Igliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;66;;
A;Annuale;4102;Igliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;65;;
A;Annuale;4102;Igliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;63;e;Dato stimato
A;Annuale;4103;Isasca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;84;;
A;Annuale;4103;Isasca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;78;;
A;Annuale;4103;Isasca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;75;;
A;Annuale;4103;Isasca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;72;;
A;Annuale;4103;Isasca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;69;;
A;Annuale;4103;Isasca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;70;;
A;Annuale;4103;Isasca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;67;;
A;Annuale;4103;Isasca;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;63;e;Dato stimato
A;Annuale;4105;La Morra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;2758;;
A;Annuale;4105;La Morra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;2722;;
A;Annuale;4105;La Morra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;2717;;
A;Annuale;4105;La Morra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;2675;;
A;Annuale;4105;La Morra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;2662;;
A;Annuale;4105;La Morra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;2639;;
A;Annuale;4105;La Morra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;2658;;
A;Annuale;4105;La Morra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;2626;e;Dato stimato
A;Annuale;4104;Lagnasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;1418;;
A;Annuale;4104;Lagnasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1418;;
A;Annuale;4104;Lagnasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1460;;
A;Annuale;4104;Lagnasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;1395;;
A;Annuale;4104;Lagnasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;1373;;
A;Annuale;4104;Lagnasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;1406;;
A;Annuale;4104;Lagnasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;1393;;
A;Annuale;4104;Lagnasco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;1384;e;Dato stimato
A;Annuale;4106;Lequio Berria;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;464;;
A;Annuale;4106;Lequio Berria;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;452;;
A;Annuale;4106;Lequio Berria;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;452;;
A;Annuale;4106;Lequio Berria;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;432;;
A;Annuale;4106;Lequio Berria;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;423;;
A;Annuale;4106;Lequio Berria;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;435;;
A;Annuale;4106;Lequio Berria;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;431;;
A;Annuale;4106;Lequio Berria;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;425;e;Dato stimato
A;Annuale;4107;Lequio Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;739;;
A;Annuale;4107;Lequio Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;758;;
A;Annuale;4107;Lequio Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;746;;
A;Annuale;4107;Lequio Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;752;;
A;Annuale;4107;Lequio Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;744;;
A;Annuale;4107;Lequio Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;708;;
A;Annuale;4107;Lequio Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;720;;
A;Annuale;4107;Lequio Tanaro;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;730;e;Dato stimato
A;Annuale;4108;Lesegno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;828;;
A;Annuale;4108;Lesegno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;834;;
A;Annuale;4108;Lesegno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;816;;
A;Annuale;4108;Lesegno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;788;;
A;Annuale;4108;Lesegno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;792;;
A;Annuale;4108;Lesegno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;844;;
A;Annuale;4108;Lesegno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;836;;
A;Annuale;4108;Lesegno;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;867;e;Dato stimato
A;Annuale;4109;Levice;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;215;;
A;Annuale;4109;Levice;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;196;;
A;Annuale;4109;Levice;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;201;;
A;Annuale;4109;Levice;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;204;;
A;Annuale;4109;Levice;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;200;;
A;Annuale;4109;Levice;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;194;;
A;Annuale;4109;Levice;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;183;;
A;Annuale;4109;Levice;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;174;e;Dato stimato
A;Annuale;4110;Limone Piemonte;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;1477;;
A;Annuale;4110;Limone Piemonte;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1461;;
A;Annuale;4110;Limone Piemonte;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1440;;
A;Annuale;4110;Limone Piemonte;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;1402;;
A;Annuale;4110;Limone Piemonte;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;1353;;
A;Annuale;4110;Limone Piemonte;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;1342;;
A;Annuale;4110;Limone Piemonte;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;1343;;
A;Annuale;4110;Limone Piemonte;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;1329;e;Dato stimato
A;Annuale;4111;Lisio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;190;;
A;Annuale;4111;Lisio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;190;;
A;Annuale;4111;Lisio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;189;;
A;Annuale;4111;Lisio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;191;;
A;Annuale;4111;Lisio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;193;;
A;Annuale;4111;Lisio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;191;;
A;Annuale;4111;Lisio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;185;;
A;Annuale;4111;Lisio;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;181;e;Dato stimato
